rpm,motor_power,torque,outlet_pressure_bar,air_flow,noise_db,outlet_temp,oil_tank_temp,vibration,tp2_pressure,tp3_pressure,metro_oil_temp,motor_current,dv_pressure,supply_temp,return_temp,humidity,hvac_power,energy,ac_type,failure_score,failure,risk_level
1010,2596.099709,26.38758795,1.674,607.3322091,46.67897687,92.79620603,45.97169917,1.0712248263333333,-0.0120000000000004,9.146,53.325,0.04,-0.0240000000000009,18.275,19.234999,67.93,0.0,0.0,Normal_AC,65.693642828,0,MEDIUM
1016,2932.057508,31.30695803,1.998,612.0337429,46.96347241,93.37348984,45.99868201,1.1195135263333333,-0.0139999999999993,9.146,53.325,0.04,-0.0219999999999984,18.215,19.145,68.049995,0.0,0.0,Centralized_AC,67.9772991115,0,MEDIUM
1005,2948.383298,29.6148038,2.035,611.3841079,45.6457601,93.81668285,46.00119309,1.1142751723333333,-0.0139999999999993,9.146,53.325,0.04,-0.0240000000000009,18.164999,19.1,68.260002,0.0,0.0,Normal_AC,67.8072898975,0,MEDIUM
982,2998.283947,33.21321455,2.136,608.5915152,45.50898585,90.65884565,45.92751402,1.1281775533333331,-0.0139999999999993,9.144,53.3,0.04,-0.0240000000000009,18.164999,19.07,68.510002,0.0,0.0,Centralized_AC,67.61638588999999,0,MEDIUM
1017,3076.668456,29.31809314,2.136,602.345541,46.62094448,93.83294343,45.9570421,1.1267850609999999,-0.0139999999999993,9.142,53.325,0.04,-0.0219999999999984,18.105,19.029999,68.559998,0.0,0.0,Centralized_AC,68.53492935949998,0,MEDIUM
980,3107.119474,35.21327018,2.246,601.0037936,45.41026625,92.48766096,45.96025376,1.1644330729999999,-0.0120000000000004,9.142,53.2,0.04,-0.0219999999999984,18.094999,18.99,68.639999,0.0,0.0,Centralized_AC,69.36644736749999,0,MEDIUM
981,3332.939285,37.22280162,2.479,608.946819,46.24417414,95.58414495,45.98678594,1.2048208553333335,-0.0139999999999993,9.14,53.225,0.04,-0.0240000000000009,18.065001,18.969999,68.790001,0.0,0.0,Centralized_AC,71.9432880185,1,HIGH
982,3479.089206,37.30771233,2.626,607.8660114,47.05002078,95.37698899,45.99813246,1.2203557556666667,-0.0120000000000004,9.14,53.2,0.04,-0.0219999999999984,18.014999,18.92,68.989998,0.0,0.0,Cassette_AC,72.7724230345,1,HIGH
989,3644.029618,36.58672629,2.772,606.3422216,47.27817118,94.17162964,46.00891058,1.22293649,-0.0139999999999993,9.14,53.225,0.04,-0.0240000000000009,17.955,18.865,69.199997,0.0,0.0,Centralized_AC,72.874727787,1,HIGH
980,3820.277208,41.74050499,2.974,604.4488922,47.24113251,94.74327491,46.0623183,1.2655684513333334,-0.0139999999999993,9.138,53.125,0.04,-0.0240000000000009,17.904999,18.834999,69.419998,0.0,0.0,Centralized_AC,74.69504214399998,1,HIGH
1002,4146.199852,43.25859113,3.233,603.1026715,45.11316373,99.24587054,46.07284828,1.3311598383333334,-0.0120000000000004,9.136,53.2,0.04,-0.0219999999999984,17.875,18.799999,69.659996,0.0,0.0,Cassette_AC,77.98723734449999,1,HIGH
984,4111.556593,43.97073352,3.258,601.5391849,45.80337625,97.59037862,45.9756775,1.3277036513333333,-0.0139999999999993,9.136,53.125,0.04,-0.0240000000000009,17.824999,18.744999,69.879997,0.0,0.0,Cassette_AC,77.6232106325,1,HIGH
983,4125.938088,41.11709324,3.281,597.5297064,47.84741697,98.49823884,46.04372719,1.3487378146666666,-0.0120000000000004,9.134,53.175,0.04,-0.0219999999999984,17.805,18.705,70.099998,0.0,0.0,Cassette_AC,78.83380669549999,1,HIGH
995,4200.621147,43.90559513,3.31,605.1822124,48.20381073,96.76086238,46.02750514,1.3348756946666667,-0.0139999999999993,9.134,53.225,0.04,-0.0219999999999984,17.77,18.68,70.199997,0.0,0.0,Centralized_AC,78.0950580445,1,HIGH
983,4279.936651,44.9512417,3.437,605.2658798,45.84100293,98.51569979,46.1062423,1.3988741526666668,-0.0139999999999993,9.132,53.325,0.04,-0.0219999999999984,17.734999,18.639999,70.029999,0.0,0.0,Cassette_AC,80.35329996699998,1,HIGH
992,4467.1079,46.89910862,3.595,595.2251663,45.95718842,101.8509309,46.05158666,1.396206385,-0.0120000000000004,9.132,53.225,0.04,-0.0219999999999984,17.66,18.59,69.900002,0.0,0.0,Centralized_AC,81.44050253799999,1,HIGH
1002,4673.164575,48.08515459,3.761,603.5337071,45.71763243,101.2210454,46.0309048,1.4502951086666667,-0.0120000000000004,9.132,53.25,0.04,-0.0219999999999984,21.605,21.324999,59.48,3.0,5.0,Centralized_AC,83.20175947450001,1,HIGH
1007,4937.788723,49.59277971,4.009,594.8616045,45.27662087,102.4898179,46.12070853,1.543698,-0.0139999999999993,9.128,53.225,0.04,-0.0219999999999984,21.689999,21.344999,59.139999,2.976,9.0,Normal_AC,86.7508876055,1,HIGH
984,5133.93353,51.69098474,4.302,602.9254378,45.67104381,106.0980346,46.09987314,1.6058263716666665,-0.0139999999999993,9.128,53.150000000000006,0.0424999999999995,-0.0240000000000009,21.65,21.344999,59.109997,3.0,7.0,Centralized_AC,90.1624563715,1,HIGH
981,5269.12864,54.63987043,4.447,598.988431,49.05353533,102.8876799,46.09246112,1.6512022069999999,-0.0139999999999993,9.128,53.1,0.04,-0.0219999999999984,21.67,21.334999,59.0,2.94,7.0,Normal_AC,91.5180164845,1,HIGH
990,5498.119301,56.06117049,4.644,597.9839786,45.06852141,104.9872055,46.14806938,1.716884463666667,-0.0139999999999993,9.126,53.2,0.0375000000000005,-0.0219999999999984,19.529999,21.299999,63.73,2.928,7.0,Cassette_AC,93.80911349649999,1,HIGH
1008,5797.568917,59.29536812,4.853,596.7825561,48.60063909,105.3916567,46.07813047,1.7567820466666666,-0.0120000000000004,9.126,53.325,0.04,-0.0219999999999984,18.949999,21.205,65.0,2.94,7.0,Centralized_AC,96.05547143849999,1,HIGH
993,5796.150933,60.14634755,4.928,599.6807812,48.4360476,106.5020317,46.1242673,1.7908112223333335,-0.0120000000000004,9.124,53.225,0.04,-0.0240000000000009,16.889999,21.105,70.369995,2.928,8.0,Centralized_AC,97.47925173499999,1,HIGH
1009,6052.722539,58.91378442,5.103,600.3253673,49.79472076,108.6605376,46.08589917,1.8262374433333333,-0.0120000000000004,9.124,53.325,0.0375000000000005,-0.0240000000000009,16.625,20.99,71.040001,2.94,8.0,Cassette_AC,99.63496581399998,1,HIGH
995,6120.229552,62.73423689,5.245,599.3092277,47.90212126,109.2575608,46.17029567,1.8986872883333332,-0.0120000000000004,9.122,53.2,0.0424999999999995,-0.0219999999999984,15.04,20.885,75.659996,2.94,7.0,Cassette_AC,101.95882703899998,1,HIGH
983,6361.251627,64.71795237,5.552,592.4719168,49.91092778,110.397826,46.12376291,2.0366258133333335,-0.0120000000000004,9.122,53.175,0.04,-0.0219999999999984,17.190001,20.795,69.360001,2.892,7.0,Normal_AC,107.296870067,1,HIGH
1004,6503.030769,65.13770186,5.576,594.2443719,47.77971024,111.8239011,46.13376561,2.0136313086666666,-0.0139999999999993,9.12,53.225,0.04,-0.0219999999999984,17.855,20.824999,67.389999,2.952,8.0,Normal_AC,106.691871071,1,HIGH
993,6499.083249,67.09976822,5.632,590.8105709,46.07423172,109.1891345,46.15276772,2.0238779263333333,-0.0120000000000004,9.12,53.3,0.04,-0.0219999999999984,17.904999,20.859999,67.07,2.904,7.0,Cassette_AC,106.19675617299998,1,HIGH
986,6693.30925,66.03138061,5.869,593.1480137,48.80055641,112.0817712,46.2185423,2.1103917456666665,-0.0120000000000004,9.118,53.225,0.04,-0.0219999999999984,17.994999,20.859999,66.82,2.916,7.0,Centralized_AC,110.39827863149999,1,HIGH
1000,6854.051877,66.79028745,5.953,589.5952452,48.97031953,109.7805954,46.15233652,2.180235066333333,-0.0120000000000004,9.118,53.225,0.04,-0.0219999999999984,18.094999,20.859999,66.389999,2.94,7.0,Cassette_AC,112.1117487695,1,HIGH
986,6972.344097,69.4405762,6.155,592.8117467,44.88452451,113.9887694,46.15137471,2.229946505333333,-0.0120000000000004,9.116,53.275000000000006,0.04,-0.0219999999999984,17.965,20.885,66.849998,2.916,9.0,Cassette_AC,114.44626618649998,1,HIGH
991,7297.232001,72.02496208,6.449,590.3349495,45.51990933,112.7009977,46.22930765,2.385129261,-0.0139999999999993,9.116,53.325,0.04,-0.0240000000000009,18.195,20.914999,66.419998,2.916,7.0,Normal_AC,119.46311365449999,1,HIGH
1008,7537.02417,76.18991389,6.581,589.8031281,51.07107102,114.2412583,46.21438008,2.4290948369999996,-0.0120000000000004,9.116,53.150000000000006,0.04,-0.0240000000000009,18.174999,20.934999,66.479996,2.964,7.0,Centralized_AC,122.26382033799999,1,HIGH
981,7583.142987,74.0539919,6.807,591.6075511,51.16202176,116.9487663,46.22999371,2.5238663763333338,-0.0120000000000004,9.116,53.1,0.04,-0.0219999999999984,18.315001,21.025,66.18,2.916,7.0,Centralized_AC,126.24948612900002,1,HIGH
1010,8076.741634,78.53405531,7.1,591.9773823,47.33958818,118.1685536,46.24302395,2.654216926666667,-0.0139999999999993,9.112,53.1,0.04,-0.0240000000000009,18.9,21.094999,62.52,5.232,10.0,Normal_AC,130.477584427,1,HIGH
1019,1920.8211,21.71947683,1.0,609.9636673,51.89092182,89.76592304,45.92739115,1.0303718546666667,-0.0139999999999993,9.11,53.125,0.0424999999999995,-0.0240000000000009,19.25,21.094999,61.579998,5.244,14.0,Cassette_AC,63.144774673,0,MEDIUM
995,1945.325783,22.64379039,1.049,608.2957079,51.107406,89.03368733,45.96166464,0.9967556653333333,-0.0120000000000004,9.112,53.125,0.04,-0.0240000000000009,19.529999,21.184999,60.939999,5.28,12.0,Centralized_AC,61.933202692500004,0,MEDIUM
982,1974.332914,19.78148287,1.093,613.8498385,51.20763942,88.80329829,45.9595562,1.0188734803333332,-0.0139999999999993,9.108,53.1,0.0375000000000005,-0.0240000000000009,19.15,21.295,61.869999,5.28,13.0,Cassette_AC,62.641674895499996,0,MEDIUM
999,2027.383646,20.94636388,1.127,606.7776187,51.66846482,89.69793701,45.89043038,1.009360318,-0.0120000000000004,9.108,53.1,0.04,-0.0240000000000009,19.42,21.344999,62.309998,5.268,15.0,Centralized_AC,62.7175635155,0,MEDIUM
981,2178.281118,24.65287219,1.302,612.6197233,51.75421887,87.05142709,45.90216832,1.0443495196666666,-0.0120000000000004,9.108,53.2,0.0424999999999995,-0.0240000000000009,19.309999,21.414999,63.059998,5.28,12.0,Centralized_AC,63.46897519299999,0,MEDIUM
1003,2521.8254,28.28181484,1.617,610.8252769,51.78033207,90.84535962,45.94562087,1.0490569,-0.0120000000000004,9.106,53.175,0.04,-0.0219999999999984,19.48,21.484999,62.859997,5.262,14.0,Normal_AC,65.1920967155,0,MEDIUM
1010,2838.03373,27.63446262,1.913,607.6251387,52.17357107,94.18335082,46.03328407,1.1219239429999999,-0.0139999999999993,9.106,53.225,0.04,-0.0240000000000009,19.674999,21.564999,63.23,5.244,12.0,Centralized_AC,68.8635916555,0,MEDIUM
1005,3152.2291,31.03060996,2.24,607.3495317,52.16388467,95.54872145,46.00384213,1.1426147076666666,-0.0139999999999993,9.104,53.225,0.04,-0.0219999999999984,19.629999,21.615,63.23,5.244,13.0,Centralized_AC,70.478204293,1,HIGH
1018,3385.440346,32.09487453,2.436,608.4440314,51.71764886,94.93019112,45.98213574,1.1562926523333334,-0.0120000000000004,9.104,53.225,0.04,-0.0219999999999984,19.785,21.645,63.139999,5.268,14.0,Centralized_AC,71.05897467899999,1,HIGH
1002,3576.500343,36.66793166,2.666,605.9104185,52.6443374,97.88997997,46.0447746,1.1942834886666667,-0.0120000000000004,9.104,53.225,0.0424999999999995,-0.0219999999999984,19.184999,21.799999,64.93,5.256,13.0,Centralized_AC,73.53815026249998,1,HIGH
998,3841.314157,37.53769116,2.941,609.2276307,53.14312264,96.81590501,46.0592423,1.2454585273333334,-0.0139999999999993,9.1,53.1,0.04,-0.0240000000000009,19.219999,21.855,65.239998,5.316,13.0,Centralized_AC,75.4292004685,1,HIGH
1004,4154.797281,43.68186252,3.236,606.8098767,51.45273027,98.86443472,46.07644489,1.3186587686666666,-0.0120000000000004,9.1,53.3,0.04,-0.0240000000000009,19.369999,21.889999,65.309998,5.268,13.0,Centralized_AC,78.47378128049999,1,HIGH
987,4289.636366,44.20044696,3.428,608.6651238,52.30187708,98.89010727,46.009221,1.356633679,-0.0120000000000004,9.098,53.2,0.04,-0.0240000000000009,19.4,21.904999,65.260002,5.244,13.0,Centralized_AC,80.13081874949998,1,HIGH
1003,4504.482928,46.31691399,3.587,603.6978089,51.24296082,99.74469362,46.07195444,1.414857888,-0.0120000000000004,9.098,53.2,0.04,-0.0219999999999984,18.975,21.955,66.349998,5.256,14.0,Centralized_AC,82.250354168,1,HIGH
985,4488.86616,47.32196034,3.643,604.6262983,51.39287961,102.6126296,46.03055512,1.4174534583333334,-0.0139999999999993,9.098,53.125,0.04,-0.0240000000000009,19.449999,22.0,64.849998,5.28,13.0,Normal_AC,83.1796930915,1,HIGH
984,4787.841072,47.23591947,3.95,607.2445585,52.96530759,100.5465834,46.12399993,1.5088673163333333,-0.0139999999999993,9.098,53.2,0.04,-0.0219999999999984,19.24,22.01,65.970001,5.244,13.0,Centralized_AC,86.2554614785,1,HIGH
996,4929.963971,52.13055794,4.046,604.4381013,53.11788251,103.0138717,46.09403947,1.533736338,-0.0139999999999993,9.096,53.1,0.04,-0.0240000000000009,19.139999,22.049999,66.849998,5.256,13.0,Cassette_AC,87.83324044149998,1,HIGH
986,4917.190323,49.44986405,4.068,601.8201283,51.33523135,104.3351316,46.08117309,1.5529683803333334,-0.0120000000000004,9.094,53.125,0.04,-0.0219999999999984,19.35,22.129999,66.290001,5.292,13.0,Cassette_AC,88.51711901249999,1,HIGH
997,5139.804426,52.29800707,4.252,605.0039033,51.0262619,102.1968779,46.09145536,1.612301733,-0.0120000000000004,9.094,53.225,0.04,-0.0219999999999984,19.119999,22.23,66.839996,5.316,14.0,Normal_AC,90.08421075,1,HIGH
1011,5247.940288,51.22979116,4.3,603.9048785,51.35301603,105.1116298,46.11040023,1.6194737163333333,-0.0120000000000004,9.094,53.225,0.04,-0.0240000000000009,19.0,22.309999,67.369995,5.232,13.0,Normal_AC,91.17307134449999,1,HIGH
1015,5481.657861,55.28326914,4.512,605.1511999,54.90779858,104.3479744,46.12975896,1.6708933493333333,-0.0120000000000004,9.092,53.125,0.04,-0.0219999999999984,18.975,22.4,67.229996,5.268,12.0,Cassette_AC,93.48196386699999,1,HIGH
993,5421.783518,53.62310144,4.552,599.5682849,50.99890591,105.8437726,46.05512691,1.692097357333333,-0.0139999999999993,9.09,53.175,0.04,-0.0219999999999984,19.0,22.424999,67.279999,5.244,14.0,Centralized_AC,93.9856997565,1,HIGH
986,5482.828612,54.51051059,4.643,602.80485,51.3984013,105.6531886,46.10101845,1.717762541,-0.0139999999999993,9.088,53.1,0.04,-0.0219999999999984,19.094999,22.445,67.019997,5.268,12.0,Normal_AC,94.949933575,1,HIGH
1014,5708.076919,58.2487146,4.738,598.1710604,53.90992563,107.085616,46.06424715,1.7317351859999999,-0.0139999999999993,9.088,53.225,0.04,-0.0219999999999984,19.344999,22.48,66.290001,5.232,13.0,Cassette_AC,96.29394842449999,1,HIGH
990,5859.1001,60.1489673,5.004,602.6304446,54.39335183,107.2843715,46.13735587,1.8291441143333333,-0.0120000000000004,9.088,53.2,0.0424999999999995,-0.0219999999999984,19.109999,22.389999,67.279999,5.208,14.0,Centralized_AC,99.8709190795,1,HIGH
1018,6154.282684,59.46969793,5.16,594.1810847,51.52902538,108.0655443,46.1985367,1.8783431513333333,-0.0120000000000004,9.086,53.25,0.04,-0.0240000000000009,18.84,22.285,67.580002,5.244,13.0,Normal_AC,101.42403442199999,1,HIGH
998,6121.86396,62.00660397,5.226,598.9939181,55.82631601,109.9768432,46.12668354,1.8859660410000003,-0.0139999999999993,9.084,53.225,0.04,-0.0240000000000009,18.814999,22.205,68.639999,5.28,13.0,Cassette_AC,102.90713943150001,1,HIGH
1001,6377.344328,63.90029178,5.465,601.4712617,51.70700585,110.5165798,46.12260404,1.9790208123333333,-0.0120000000000004,9.086,53.2,0.04,-0.0219999999999984,19.0,22.15,68.269997,5.292,13.0,Centralized_AC,105.69382019749999,1,HIGH
1006,6691.995361,63.84880145,5.755,600.1121878,54.41435386,111.2538379,46.1954914,2.0937798766666664,-0.0120000000000004,9.084,53.125,0.04,-0.0240000000000009,18.91,22.119999,68.360001,5.292,13.0,Cassette_AC,110.30700885399999,1,HIGH
1010,6818.495035,65.85911694,5.859,593.8168116,56.11386455,111.9192678,46.18473876,2.1136017876666666,-0.0139999999999993,9.082,53.25,0.04,-0.0219999999999984,18.695,22.074999,69.07,5.268,14.0,Cassette_AC,111.5309502625,1,HIGH
1005,6884.725157,70.28833244,5.949,592.3700227,55.58321877,110.989013,46.20934128,2.1715180476666665,-0.0120000000000004,9.082,53.225,0.04,-0.0240000000000009,18.84,22.039999,69.129997,5.268,13.0,Cassette_AC,113.13627749549998,1,HIGH
1019,7242.455422,71.94410754,6.221,598.9847193,53.02612759,111.5343874,46.18540871,2.2683816573333337,-0.0120000000000004,9.08,53.2,0.0375000000000005,-0.0219999999999984,18.824999,22.01,69.400002,5.268,13.0,Cassette_AC,116.3384657085,1,HIGH
981,7078.95207,73.67813354,6.294,593.9404338,50.95727117,114.9019865,46.19666271,2.2947676986666665,-0.0120000000000004,9.08,53.225,0.04,-0.0219999999999984,18.639999,21.939999,69.729996,5.268,13.0,Centralized_AC,117.80811826049998,1,HIGH
987,7391.394208,76.43543492,6.575,592.6797864,54.76239871,115.7089386,46.22490906,2.4293676103333333,-0.0139999999999993,9.078,53.2,0.04,-0.0219999999999984,18.9,21.844999,70.110001,5.244,13.0,Centralized_AC,123.18062276650001,1,HIGH
1013,7875.421226,77.30762653,6.879,595.2697248,58.00278257,116.0096746,46.22100351,2.5854620980000003,-0.0120000000000004,9.076,53.25,0.04,-0.0219999999999984,18.52,21.814999,71.239998,5.256,14.0,Normal_AC,129.0326989755,1,HIGH
997,7981.143007,80.66307788,7.1,594.1210206,51.99194567,118.0323493,46.27645429,2.679367408333333,-0.0120000000000004,9.076,53.125,0.04,-0.0219999999999984,18.264999,21.744999,71.909996,5.268,13.0,Normal_AC,131.8959014255,1,HIGH
1015,8267.485206,78.16237639,7.254,593.791249,52.866461,121.5526406,46.24129209,2.7495040656666667,-0.0139999999999993,9.076,53.1,0.0375000000000005,-0.0219999999999984,18.084999,21.664999,72.110001,5.268,13.0,Cassette_AC,135.31875126999998,1,HIGH
993,8200.599309,83.58220118,7.351,590.5476977,58.00549663,119.4761682,46.23030615,2.8032478656666666,-0.0120000000000004,9.074,53.125,0.04,-0.0240000000000009,18.695,21.184999,70.459999,0.0,2.0,Normal_AC,137.37730251450003,1,HIGH
985,8402.617976,82.49045832,7.613,590.4618593,57.00533262,118.7672466,46.24909372,2.9344813990000005,-0.0139999999999993,9.074,53.125,0.04,-0.0219999999999984,19.209999,20.84,69.669998,0.0,0.0,Cassette_AC,141.51105351300004,1,HIGH
1015,8823.835952,86.76212538,7.801,589.2881948,57.91481888,124.0637664,46.22246707,2.9856467226666665,-0.0120000000000004,9.074,53.125,0.04,-0.0240000000000009,19.459999,20.6,69.139999,0.0,0.0,Normal_AC,144.882566112,1,HIGH
993,1898.833799,18.23458366,1.0,613.4050564,44.93949914,95.43872937,46.01735601,0.996265302,-0.0139999999999993,9.07,53.1,0.04,-0.0219999999999984,19.609999,20.439999,68.75,0.0,0.0,Normal_AC,62.4965662735,0,MEDIUM
985,1971.257693,21.30460802,1.081,613.5935674,45.0548395,98.34030057,46.02375384,1.0187203856666667,-0.0139999999999993,9.07,53.075,0.04,-0.0219999999999984,19.699999,20.4,68.489998,0.0,0.0,Centralized_AC,64.07491263749999,0,MEDIUM
1002,2105.84681,25.00440205,1.201,606.3698545,45.64575001,96.74072358,46.09498078,1.0382220656666667,-0.0120000000000004,9.07,53.1,0.04,-0.0219999999999984,19.75,20.35,68.5,0.0,0.0,Normal_AC,64.5887053665,0,MEDIUM
1005,2241.482253,22.77657481,1.332,613.3682688,45.65479247,98.40678437,46.0512181,1.0491434913333333,-0.0120000000000004,9.068,53.125,0.04,-0.0240000000000009,19.76,20.299999,68.419998,0.0,0.0,Centralized_AC,65.596219703,0,MEDIUM
988,2379.190177,26.18963813,1.493,613.5574854,45.00302276,101.0390368,45.9970008,1.034661802,-0.0139999999999993,9.068,53.1,0.04,-0.0219999999999984,19.76,20.26,68.279999,0.0,0.0,Cassette_AC,66.04406667399999,0,MEDIUM
996,2465.256234,26.26779532,1.568,608.9284732,45.86086337,100.7402405,46.09443488,1.0553500353333334,-0.0120000000000004,9.068,53.125,0.04,-0.0240000000000009,19.74,20.205,68.279999,0.0,0.0,Centralized_AC,66.8686906905,0,MEDIUM
1020,2796.211051,28.3076794,1.858,608.6613077,45.40446233,102.8576316,46.00875715,1.0989748763333334,-0.0139999999999993,9.066,53.075,0.04,-0.0219999999999984,19.605,20.184999,69.939995,0.0,0.0,Normal_AC,69.21832353949999,0,MEDIUM
1007,2849.995865,27.00375323,1.931,611.9903825,46.23383556,100.3945607,46.05537649,1.0926876146666666,-0.0139999999999993,9.062,53.125,0.04,-0.0240000000000009,19.6,20.17,70.549995,0.0,0.0,Cassette_AC,68.684343949,0,MEDIUM
1002,2908.240296,32.61615841,2.004,601.5791244,45.32100424,104.5131178,46.03617999,1.1347126906666667,-0.0120000000000004,9.064,53.1,0.0375000000000005,-0.0240000000000009,19.59,20.135,70.909996,0.0,0.0,Cassette_AC,70.98331080599999,1,HIGH
1016,3026.993168,30.16714808,2.088,609.7324393,45.31515689,103.5275976,46.03852696,1.1476265046666667,-0.0139999999999993,9.062,53.1,0.04,-0.0219999999999984,19.6,20.115,71.110001,0.0,0.0,Normal_AC,71.2919680735,1,HIGH
1018,3324.928878,34.52310324,2.378,603.5625579,47.51824742,103.3116718,46.06410452,1.1347905836666667,-0.0139999999999993,9.06,53.125,0.04,-0.0219999999999984,19.59,20.1,71.299995,0.0,0.0,Normal_AC,71.76337257299998,1,HIGH
984,3254.043764,33.06093624,2.389,608.9298117,47.00502526,106.0718846,46.09217232,1.19158749,-0.0120000000000004,9.06,53.175,0.0375000000000005,-0.0219999999999984,19.6,20.074999,71.43,0.0,0.0,Cassette_AC,74.101849639,1,HIGH
1020,3559.650874,35.98205011,2.603,608.1829671,47.32510849,108.0931193,46.14810717,1.1898462710000002,-0.0120000000000004,9.06,53.1,0.0375000000000005,-0.0219999999999984,19.609999,20.055,71.510002,0.0,0.0,Centralized_AC,75.0309342285,1,HIGH
1017,3706.847576,39.47981211,2.756,607.0853163,47.58009913,105.5527134,46.11677056,1.2252161936666666,-0.0139999999999993,9.058,53.150000000000006,0.04,-0.0219999999999984,19.609999,20.045,71.619995,0.0,0.0,Cassette_AC,75.8016790295,1,HIGH
985,3748.034646,38.76312754,2.888,607.9952186,46.04633597,104.4582039,46.1502987,1.2658343953333333,-0.0120000000000004,9.056,53.150000000000006,0.04,-0.0240000000000009,19.609999,20.035,71.619995,0.0,0.0,Cassette_AC,76.7805332305,1,HIGH
986,3926.790161,38.37799852,3.068,601.1320725,44.8700535,108.5794541,46.0750881,1.287655159,-0.0139999999999993,9.056,53.175,0.04,-0.0240000000000009,19.639999,20.029999,71.580002,0.0,0.0,Centralized_AC,78.64902632,1,HIGH
998,4292.783515,43.43646517,3.395,602.2733914,45.19370403,107.4356889,46.17358464,1.3414303093333333,-0.0120000000000004,9.056,53.1,0.04,-0.0219999999999984,19.645,20.014999,71.57,0.0,0.0,Centralized_AC,80.67888710950001,1,HIGH
1007,4515.191142,47.23918726,3.587,599.9702115,46.95989311,109.2600931,46.16593903,1.422643731,-0.0120000000000004,9.056,53.125,0.04,-0.0240000000000009,19.639999,20.004999,71.540001,0.0,0.0,Cassette_AC,84.2203191715,1,HIGH
1011,4695.612515,48.11872621,3.751,605.6774358,46.01975438,112.156457,46.1573832,1.4325671013333334,-0.0139999999999993,9.052,53.125,0.04,-0.0219999999999984,19.65,20.004999,71.510002,0.0,0.0,Centralized_AC,85.429090447,1,HIGH
991,4888.70708,51.84084275,4.024,594.6910817,45.69990024,113.4156313,46.18058781,1.532127137,-0.0139999999999993,9.05,53.1,0.04,-0.0240000000000009,19.639999,19.994999,71.589996,0.0,0.0,Normal_AC,89.22870697100001,1,HIGH
987,4924.157863,52.06677709,4.075,596.1119174,46.26008618,111.9487618,46.12839289,1.556085612333333,-0.0120000000000004,9.05,53.1,0.04,-0.0240000000000009,19.67,19.984999,71.489998,0.0,0.0,Cassette_AC,89.76677174699999,1,HIGH
983,4926.607823,48.63632004,4.09,597.0989413,46.01087969,113.3829519,46.16265765,1.5576310643333333,-0.0139999999999993,9.05,53.125,0.04,-0.0219999999999984,19.66,19.975,71.519997,0.0,0.0,Cassette_AC,90.16430185850001,1,HIGH
1006,5181.08822,52.13871621,4.254,598.0254859,46.77867763,113.7508409,46.18255988,1.5951847709999998,-0.0139999999999993,9.048,53.1,0.04,-0.0240000000000009,19.639999,19.975,71.57,0.0,0.0,Centralized_AC,91.82605499949999,1,HIGH
992,5224.842615,52.1392961,4.354,595.9078728,46.11077256,113.5425736,46.25675279,1.640739466,-0.0139999999999993,9.046,53.1,0.04,-0.0240000000000009,19.65,19.975,71.510002,0.0,0.0,Centralized_AC,93.24044326399999,1,HIGH
1004,5382.130985,54.91678623,4.464,598.8119288,46.73113773,113.6005896,46.18198567,1.6615358740000001,-0.0139999999999993,9.046,53.175,0.04,-0.0219999999999984,19.639999,19.975,71.510002,0.0,0.0,Cassette_AC,94.19189427949999,1,HIGH
1018,5519.739109,54.90278192,4.531,592.2357469,48.98975262,114.2863977,46.25164151,1.6678664083333334,-0.0120000000000004,9.046,53.075,0.04,-0.0240000000000009,19.59,19.975,71.540001,0.0,0.0,Normal_AC,95.026054568,1,HIGH
1010,5677.93353,54.11853384,4.73,595.9650304,47.49279548,116.3094863,46.2636957,1.7076237069999998,-0.0120000000000004,9.044,53.025000000000006,0.04,-0.0240000000000009,19.59,19.975,71.610001,0.0,0.0,Cassette_AC,96.89800210700001,1,HIGH
1011,5998.723405,61.39900058,5.038,599.8696517,47.78842381,115.426196,46.26009023,1.8166235650000002,-0.0120000000000004,9.044,53.125,0.04,-0.0219999999999984,19.629999,19.965,71.479996,0.0,0.0,Normal_AC,100.60751952150001,1,HIGH
1018,6205.753678,60.95802857,5.207,595.4960057,45.51154021,116.577663,46.24316557,1.8634885669999999,-0.0139999999999993,9.04,53.0,0.04,-0.0240000000000009,19.6,19.975,71.479996,0.0,0.0,Cassette_AC,102.2978037915,1,HIGH
997,6170.317475,61.94558601,5.28,595.8831936,49.83891229,117.5776492,46.287414,1.9117555960000001,-0.0120000000000004,9.042,53.0,0.04,-0.0219999999999984,19.57,19.984999,71.540001,0.0,0.0,Normal_AC,104.79091702350001,1,HIGH
997,6412.475698,62.94531376,5.526,592.2278562,48.84381409,120.0619147,46.2630698,2.0215154243333333,-0.0120000000000004,9.04,53.1,0.04,-0.0219999999999984,19.57,19.975,71.479996,0.0,0.0,Normal_AC,109.04751351850001,1,HIGH
982,6341.532208,62.81777715,5.539,590.0139425,49.47223935,122.1459762,46.24901014,2.0128175936666666,-0.0139999999999993,9.038,53.1,0.04,-0.0219999999999984,19.58,19.965,71.459999,0.0,0.0,Centralized_AC,109.4278577625,1,HIGH
985,6389.905084,63.8688262,5.572,590.2891333,48.76820135,119.8481872,46.22552902,2.0200760023333335,-0.0120000000000004,9.038,53.075,0.04,-0.0219999999999984,19.58,19.969999,71.419998,0.0,0.0,Normal_AC,109.03155707250001,1,HIGH
